Site_Index	Location	USGS_ID	County	Basin	Aquifer	Purpose	Casing	Diameter	Measuring_Point_Elev_NVGD29	Land_Surface_Elev_NVGD29	Measuring_Point_Elev_NAVD88	Land_Surface_Elev_NAVD88	Elev_Type	Date_Drilled	Total_Depth	Bedrock_Depth	Top_Screen	Bottom_Screen	Longitude	Latitude	Coord_Type
130054	15005927DCC		Nelson	Sheyenne River	McVille	Irrigation Well	Steel	12	1459.44	1459.44	1460.63	1460.63	DEM - Lidar	2008-06-02	140	0	101	130	-98.193147	47.774704	Digitized - Heads Up
132108	15005928A		Nelson			Test Well	Plastic	5	0	0	1.19	1.19		2015-03-25	160	0	80	110	-98.209556	47.784641	Calculated
131930	15005928ACA		Nelson		McVille	Irrigation Well	Steel	12	0	1448.44	1.19	1449.63	DEM - Lidar	2015-04-12	200	0	104	114	-98.210125	47.784231	GPS - Handheld
131929	15005928ADD		Nelson		McVille	Irrigation Well	Steel	12	0	1466.81	1.19	1468	DEM - Lidar	1978-04-17	157	0	106	136	-98.206293	47.781197	GPS - Handheld
129250	15005928BCC		Nelson	Sheyenne River	McVille	Observation Well - Plugged	PVC	2	1465.22	1462.9299999999998	1466.4	1464.11	Global Position Survey	2015-05-28	60	33	17	22	-98.225555	47.783664	GPS - Surveyed
9332	15005928CCC		Nelson	Sheyenne River	Unknown	Domestic Well	Unknown	4	1475	1475	1476.18	1476.18	Topographic Map	1964-01-01	0	0	0	125	-98.224406	47.774706	Calculated
21978	15005928CDD		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A	DEM - Lidar	1969-07-22	40	14	0	0	-98.216312	47.774709	Calculated
129148	15005928DB		Nelson	Sheyenne River	McVille	Stock Well	Steel	4	0	1458	1.19	1459.19	Topographic Map	1977-07-25	110	0	90	110	-98.212248	47.779226	Calculated
131931	15005928DBB		Nelson		McVille	Irrigation Well	Steel	12	0	1458.81	1.19	1460	DEM - Lidar	2015-04-13	103	0	74	94	-98.214907	47.780853	GPS - Handheld
131932	15005928DBD		Nelson		McVille	Irrigation Well	Steel	8	0	1450.96	1.19	1452.15	DEM - Lidar	2015-04-17	80	0	51	71	-98.209584	47.777552	GPS - Handheld
21979	15005931AAA		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1463	1.17	1464.17	Topographic Map	1969-06-19	40	20	0	0	-98.248491	47.77283	Calculated
129372	15005932AAA		Nelson	Devils Lake Basin	Undefined	Test Hole		0	-1.18	1477.1399999999999	0	1478.32	DEM - Lidar	2015-05-28	40	20	0	0	-98.22578	47.77368	Digitized - Heads Up
21980	15005934AAA		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	-1.19	1473.81	0	1475		1969-07-22	60	27	0	0	-98.184061	47.772868	Digitized - Heads Up
130059	15005934ADD		Nelson	Sheyenne River	McVille	Industrial Well	Plastic	5	1460.56	1460.56	1461.75	1461.75	DEM - Lidar	2009-08-18	80	0	75	80	-98.184093	47.766944	Digitized - Heads Up
130782	15005934ADD2		Nelson	Sheyenne River	McVille	Observation Well - PRESENS	PVC	2	1463.71	1461.22	1464.9	1462.41	Global Position Survey	2018-10-10	280	260	135	140	-98.182831	47.767022	GPS - Surveyed
129374	15005934BCB		Nelson	Devils Lake Basin	No Obs Well Installed	Test Hole		0	-1.2	1452.83	0	1454.03	DEM - Lidar	2015-06-01	20	3	0	0	-98.204082	47.769271	Digitized - Heads Up
9333	15005935		Nelson	Sheyenne River	Unknown	Domestic Well		0	N/A	N/A	N/A	N/A	 		0	0	0	0	-98.171989	47.766452	Calculated
131933	15005935AC		Nelson		Undefined	Irrigation Well	Plastic	5	0	0	1.19	1.19		2013-07-09	62	0	49	59	-98.169284	47.768275	Calculated
129142	15005935AC2		Nelson	Sheyenne River	Undefined	Irrigation Well	Plastic	5	0	1462	1.19	1463.19	Topographic Map	2013-07-11	80	0	60	80	-98.169284	47.768275	Calculated
130056	15005935BCC		Nelson	Sheyenne River	McVille	Municipal Well		6	1467.35	1467.35	1468.54	1468.54	DEM - Lidar	1948-01-01	149	0	130	149	-98.178164	47.766528	Digitized - Heads Up
130057	15005935CBA		Nelson	Sheyenne River	McVille	Municipal Well	Unknown	5	1463.08	1463.08	1464.27	1464.27	DEM - Lidar	1939-01-01	145	0	135	145	-98.180593	47.76549	Digitized - Heads Up
130058	15005935CBB		Nelson	Sheyenne River	McVille	Municipal Well	Steel	10	1465.09	1462.59	1466.28	1463.78	DEM - Lidar	1991-01-11	147	0	89	139	-98.180736	47.765301	Digitized - Heads Up
129144	15005935CCD		Nelson	Sheyenne River	McVille	Domestic Well	Steel	5	0	1462	1.19	1463.19	Topographic Map	1999-05-04	82	0	77	81	-98.178671	47.760072	Calculated
129143	15005935CDB		Nelson	Sheyenne River	McVille	Industrial Well	Steel	4	0	1465	1.19	1466.19	Topographic Map	1976-05-07	102	0	92	102	-98.175992	47.761896	Calculated
12894	15006002BBB		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1470	1.16	1471.16	Topographic Map	1967-01-01	37	0	0	0	-98.310265	47.845165	Calculated
13180	15006002CCC		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1470	1.16	1471.16	Topographic Map	1968-06-19	80	56	0	0	-98.310265	47.832598	Calculated
19249	15006004BBB		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1458	1.15	1459.15	Topographic Map	1990-06-13	60	0	0	0	-98.353352	47.845263	Calculated
13112	15006005AAC		Nelson	Sheyenne River	McVille	Observation Well - Destroyed	PVC	2	1434.56	1432.44	1435.71	1433.5900000000001	Survey 0.01 ft	1990-06-13	140	112	78	83	-98.358744	47.843476	Calculated
13113	15006005AAC2		Nelson	Sheyenne River	McVille	Observation Well - Destroyed	PVC	2	1433.68	1432.32	1434.8300000000002	1433.47	Survey 0.01 ft	1990-06-14	50	0	34	39	-98.358744	47.843476	Calculated
13114	15006005ABD		Nelson	Sheyenne River	McVille	Observation Well	PVC	2	1479.1699999999998	1476.9499999999998	1480.32	1478.1	Global Position Survey	1990-06-11	140	97	88	93	-98.361568	47.842711	GPS - Surveyed
19250	15006005BAB		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1455	1.15	1456.15	Topographic Map	1990-06-13	70	0	0	0	-98.369545	47.845304	Calculated
9335	15006005BDB	473732098250901	Nelson	Sheyenne River	McVille	Observation Well	ABS	1.25	1462.79	1461.09	1463.94	1462.24	Global Position Survey	1969-07-23	286	280	117	123	-98.366133	47.843326	GPS - Surveyed
19248	15006006AAA		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1455	1.15	1456.15	Topographic Map	1990-06-13	60	0	0	0	-98.377597	47.845323	Calculated
9336	15006009CCC	474902098211501	Nelson	Sheyenne River	McVille	Observation Well	ABS	1.25	1482.1899999999998	1479.6799999999998	1483.34	1480.83	Global Position Survey	1970-06-04	160	152	97	100	-98.354243	47.817346	GPS - Surveyed
9337	15006009DDD	474902098195701	Nelson	Sheyenne River	McVille	Observation Well	ABS	1.25	1480.8899999999999	1478.29	1482.04	1479.44	Global Position Survey	1968-06-19	340	308	217	220	-98.333606	47.817351	GPS - Surveyed
9338	15006012DDD		Nelson	Sheyenne River	Unknown	Observation Well - Destroyed	PVC	1.25	1448	1448	1449.16	1449.16	Topographic Map	1969-09-23	60	36	27	30	-98.26994	47.817996	Calculated
9339	15006014CBC		Nelson	Sheyenne River	McVille	Municipal Well	Steel	10	1501.08	1501.08	1502.23	1502.23	DEM - Lidar	1977-11-07	198	0	149.5	186	-98.310956	47.808033	Digitized - Heads Up
9340	15006014CBC2		Nelson	Sheyenne River	McVille	Municipal Well	Steel	10	1493.59	1491.99	1494.74	1493.14	DEM - Lidar	1978-04-26	179	0	132	178	-98.309648	47.80707	Digitized - Heads Up
13131	15006015AAA		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1490	1.15	1491.15	Topographic Map	1969-07-23	60	46.5	0	0	-98.313036	47.81632	Calculated
9341	15006015DAA	474835098184201	Nelson	Sheyenne River	McVille	Observation Well	ABS	1.25	1495.6499999999999	1492.6	1496.8	1493.75	Global Position Survey	1970-06-05	340	330	157	163	-98.312031	47.80949	GPS - Surveyed
9342	15006017CCC		Nelson	Sheyenne River	Unknown	Observation Well - Plugged	PVC	1.25	1475	1475	1476.14	1476.14	Topographic Map	1968-06-18	140	120	74	77	-98.374771	47.80371	Calculated
13111	15006019ADD		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1425	1.14	1426.14	Topographic Map	1969-01-01	10	0	0	0	-98.377415	47.796356	Calculated
13109	15006022AAA		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1482	1.15	1483.15	Topographic Map	1969-07-23	60	40	0	0	-98.312994	47.801828	Calculated
13107	15006023CCC		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1485	1.15	1486.15	Topographic Map	1969-07-23	60	43	0	0	-98.310283	47.789091	Calculated
9343	15006024AAA		Nelson	Sheyenne River	McVille	Observation Well	ABS	1.25	1488.77	1486.24	1489.93	1487.4	Global Position Survey	1969-07-23	200	177	97	103	-98.268755	47.802552	GPS - Surveyed
9344	15006024CCC		Nelson	Sheyenne River	McVille	Observation Well - Plugged	ABS	1.25	1491.52	1489.6599999999999	1492.68	1490.82	Global Position Survey	1968-06-20	140	114	67	77	-98.289751	47.788484	GPS - Surveyed
128454	15006024CCC2		Nelson	Sheyenne River	McVille	Observation Well	PVC	2	1492.6399999999999	1489.3899999999999	1493.8	1490.55	Global Position Survey	2013-09-26	82	0	77	82	-98.289771	47.788492	GPS - Surveyed
129254	15006024DAA		Nelson	Sheyenne River	McVille	Observation Well - PRESENS	PVC	2	1520.9499999999998	1518.22	1522.11	1519.38	Global Position Survey	2015-06-04	160	0	155	160	-98.268777	47.795263	GPS - Surveyed
13108	15006025AAA		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1470	1.16	1471.16	Topographic Map	1968-06-20	80	52	0	0	-98.269895	47.787232	Calculated
13106	15006028CBB		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1385	1.15	1386.15	Topographic Map	1969-08-05	80	69	0	0	-98.353236	47.780122	Calculated
5784	15006028CCB		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1425	1.15	1426.15	Topographic Map	1969-01-01	10	0	0	0	-98.35324	47.776537	Calculated
9345	15006032CDD		Nelson	Sheyenne River	Unknown	Domestic Well	Unknown	0	1520	1520	1521.15	1521.15	Topographic Map	1961-01-01	26	0	0	0	-98.366639	47.760316	Calculated
5783	15006035BBB		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1456	1.15	1457.15	Topographic Map	1969-06-19	40	16	0	0	-98.31034	47.772792	Calculated
9347	15006104		Nelson	Sheyenne River	Unknown	Municipal Well		0	N/A	N/A	N/A	N/A	 		167	0	0	0	-98.47217	47.839052	Calculated
9348	15006105DDD		Nelson	Sheyenne River	Spiritwood	Observation Well - Plugged	ABS	1.25	1455.8	1454.2	1456.96	1455.3600000000001	Survey 0.1 ft	1968-06-25	200	170	167	170	-98.484314	47.832701	Calculated
30250	15006105DDD2		Nelson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1456.08	1454.12	1457.24	1455.28	Global Position Survey	2003-08-20	175	0	158	163	-98.48318	47.832184	GPS - Surveyed
9349	15006106BBB		Nelson	Sheyenne River	Spiritwood	Observation Well	ABS	1.25	1464.33	1462.51	1465.5	1463.68	Global Position Survey	1969-07-28	320	301	197	203	-98.5254	47.846024	GPS - Surveyed
9350	15006106BBC		Nelson	Sheyenne River	Spiritwood	Rural Water Well	Steel	8	1460	1460	1461.17	1461.17	Topographic Map	1982-09-10	342	0	227	290	-98.524183	47.843498	Calculated
30795	15006106BBC2		Nelson	Sheyenne River	Spiritwood	Observation Well - Plugged	PVC	2	1460.45	1458.17	1461.6200000000001	1459.3400000000001	Global Position Survey	2003-09-29	290	0	265	270	-98.524184	47.843497	GPS - Surveyed
30799	15006106BBC3		Nelson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	N/A	N/A	N/A	N/A	Calc from known WL		0	0	287	290	-98.524183	47.843498	Calculated
12277	15006106BDD		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1455	1.17	1456.17	Topographic Map	1969-10-15	280	265	0	0	-98.516334	47.83988	Calculated
9351	15006106CCC		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1470	1.17	1471.17	Topographic Map	1983-09-07	28	0	0	0	-98.524217	47.832617	Calculated
9352	15006106CCC2		Nelson	Sheyenne River	Spiritwood	Observation Well	PVC	1.25	1470.3	1468.07	1471.47	1469.24	Global Position Survey	1983-09-07	320	291	198	203	-98.52524	47.831936	GPS - Surveyed
9353	15006107BCB		Nelson	Sheyenne River	Unknown	Domestic Well	Unknown	0	N/A	N/A	N/A	N/A	 		10	0	0	0	-98.524195	47.827233	Calculated
30227	15006108BBB		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		2003-08-05	210	188	0	0	-98.504717	47.831677	GPS - Surveyed
9354	15006109A		Nelson	Sheyenne River	Unknown	Domestic Well		0	N/A	N/A	N/A	N/A	 		0	0	0	0	-98.466773	47.828196	Calculated
9355	15006109ABA		Nelson	Sheyenne River	Unknown	Municipal Well	Unknown	0	1465	1465	1466.16	1466.16	Topographic Map	1959-01-01	186	0	0	0	-98.468116	47.830897	Calculated
21534	15006109BCB		Nelson	Sheyenne River	Warwick	Observation Well - Destroyed		0	N/A	N/A	N/A	N/A			18.2	0	0	18.2	-98.482149	47.827203	
9356	15006110CCC		Nelson	Sheyenne River	Warwick	Observation Well - Destroyed	PVC	1.25	N/A	N/A	N/A	N/A	 	1969-08-05	180	144	57	60	-98.46005	47.818274	Calculated
29554	15006110DDC		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A			0	200	0	0	-98.443957	47.818229	Calculated
29555	15006111BBC		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A			120	0	0	0	-98.438624	47.829008	Calculated
29556	15006112BBD		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A			120	0	0	0	-98.414409	47.829	Calculated
21535	15006114BBB		Nelson	Sheyenne River	Warwick	Observation Well - Plugged		0	N/A	N/A	N/A	N/A			13.5	0	0	13.5	-98.439188	47.816084	
12278	15006114DDA		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	0	1460	1.14	1461.14	Topographic Map	1969-08-05	40	20	0	0	-98.419787	47.805568	Calculated
21536	15006114DDD		Nelson	Sheyenne River	Warwick	Observation Well - Plugged		0	N/A	N/A	N/A	N/A			20.5	0	0	20.5	-98.419921	47.803943	
12279	15006115DDA		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		1968-06-18	160	132	0	0	-98.441249	47.805593	Calculated
30221	15006116DDD		Nelson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1465.94	1463.05	1467.0900000000001	1464.2	Global Position Survey	2003-07-31	180	165	148	153	-98.461853	47.802955	GPS - Surveyed
30220	15006117AAA		Nelson	Sheyenne River	Spiritwood	Observation Well	PVC	2	1465.88	1463.81	1467.0400000000002	1464.97	Global Position Survey	2003-07-30	200	188	158	163	-98.482969	47.815747	GPS - Surveyed
21537	15006117DCC		Nelson	Sheyenne River	Warwick	Observation Well - Plugged	PVC	2	1442.69	1440.69	1443.8500000000001	1441.8500000000001	Topographic Map	1985-09-25	50	0	30	35	-98.492372	47.803763	Calculated
12280	15006117DDD		Nelson	Sheyenne River	Spiritwood	Observation Well - Destroyed	PVC	1.25	N/A	N/A	N/A	N/A		1969-08-04	200	197	177	183	-98.484237	47.803795	Calculated
12281	15006118BBB		Nelson	Sheyenne River	No Obs Well Installed	Test Hole	None	0	N/A	N/A	N/A	N/A		1969-07-29	300	274	0	0	-98.524058	47.816557	Calculated
21538	15006118BBB2		Nelson	Sheyenne River	Warwick	Observation Well	Unknown	0	N/A	N/A	N/A	N/A			15	0	0	15	-98.525	47.816305	
