start_datetime,transh_grpid:2_k:2_i:99_j:113,transh_grpid:3_k:2_i:92_j:97,transh_grpid:5_k:2_i:100_j:98,transh_grpid:6_k:2_i:115_j:122,transh_grpid:7_k:2_i:108_j:114,transh_grpid:8_k:0_i:115_j:110,transh_grpid:9_k:2_i:108_j:98,transh_grpid:11_k:2_i:116_j:99,transh_grpid:12_k:0_i:124_j:114,transh_grpid:13_k:2_i:124_j:103,transh_grpid:14_k:2_i:93_j:96,transh_grpid:15_k:2_i:94_j:97,transh_grpid:16_k:2_i:99_j:93,transh_grpid:17_k:0_i:98_j:93,transh_grpid:17_k:1_i:98_j:93,transh_grpid:17_k:2_i:98_j:93,transh_grpid:18_k:0_i:98_j:97,transh_grpid:18_k:1_i:98_j:97,transh_grpid:19_k:2_i:98_j:96,transh_grpid:22_k:2_i:99_j:97,transh_grpid:26_k:2_i:100_j:74,transh_grpid:27_k:2_i:99_j:82,transh_grpid:28_k:0_i:92_j:68,transh_grpid:29_k:0_i:94_j:50,transh_grpid:32_k:2_i:108_j:75,transh_grpid:33_k:2_i:107_j:83,transh_grpid:34_k:2_i:101_j:97,transh_grpid:35_k:2_i:100_j:91,transh_grpid:36_k:2_i:104_j:93,transh_grpid:37_k:2_i:107_j:91,transh_grpid:38_k:2_i:112_j:84,transh_grpid:41_k:2_i:108_j:74,transh_grpid:42_k:0_i:111_j:74,transh_grpid:44_k:0_i:113_j:67,transh_grpid:45_k:0_i:109_j:58,transh_grpid:47_k:2_i:117_j:81,transh_grpid:48_k:2_i:116_j:83,transh_grpid:49_k:2_i:119_j:86,transh_grpid:51_k:2_i:120_j:91,transh_grpid:59_k:0_i:108_j:43,transh_grpid:60_k:0_i:109_j:27,transh_grpid:62_k:2_i:51_j:96,transh_grpid:63_k:2_i:60_j:97,transh_grpid:64_k:2_i:59_j:104,transh_grpid:65_k:2_i:67_j:104,transh_grpid:66_k:0_i:69_j:104,transh_grpid:67_k:0_i:70_j:102,transh_grpid:68_k:0_i:71_j:99,transh_grpid:69_k:0_i:75_j:97,transh_grpid:71_k:2_i:75_j:104,transh_grpid:72_k:2_i:76_j:97,transh_grpid:73_k:2_i:88_j:97,transh_grpid:74_k:2_i:92_j:101,transh_grpid:75_k:2_i:91_j:105,transh_grpid:76_k:2_i:83_j:107,transh_grpid:77_k:2_i:91_j:113,transh_grpid:78_k:2_i:46_j:96,transh_grpid:80_k:2_i:47_j:80,transh_grpid:81_k:2_i:50_j:80,transh_grpid:82_k:2_i:51_j:80,transh_grpid:83_k:0_i:52_j:80,transh_grpid:83_k:2_i:52_j:80,transh_grpid:84_k:2_i:51_j:63,transh_grpid:85_k:2_i:52_j:69,transh_grpid:86_k:2_i:55_j:73,transh_grpid:87_k:2_i:54_j:88,transh_grpid:88_k:2_i:60_j:93,transh_grpid:90_k:2_i:63_j:90,transh_grpid:93_k:2_i:64_j:89,transh_grpid:95_k:2_i:60_j:88,transh_grpid:96_k:0_i:61_j:81,transh_grpid:98_k:2_i:68_j:89,transh_grpid:99_k:2_i:60_j:80,transh_grpid:100_k:2_i:60_j:74,transh_grpid:101_k:0_i:67_j:74,transh_grpid:102_k:2_i:60_j:66,transh_grpid:103_k:2_i:62_j:67,transh_grpid:106_k:2_i:62_j:63,transh_grpid:107_k:2_i:60_j:58,transh_grpid:108_k:2_i:68_j:58,transh_grpid:109_k:0_i:68_j:54,transh_grpid:110_k:0_i:72_j:58,transh_grpid:111_k:0_i:74_j:57,transh_grpid:112_k:2_i:68_j:62,transh_grpid:113_k:2_i:70_j:63,transh_grpid:114_k:0_i:71_j:61,transh_grpid:115_k:0_i:74_j:61,transh_grpid:116_k:0_i:74_j:66,transh_grpid:116_k:2_i:74_j:66,transh_grpid:118_k:2_i:68_j:69,transh_grpid:119_k:2_i:68_j:74,transh_grpid:121_k:0_i:68_j:85,transh_grpid:121_k:2_i:68_j:85,transh_grpid:122_k:2_i:68_j:97,transh_grpid:123_k:0_i:75_j:89,transh_grpid:123_k:2_i:75_j:89,transh_grpid:124_k:0_i:76_j:95,transh_grpid:124_k:2_i:76_j:95,transh_grpid:126_k:0_i:80_j:97,transh_grpid:126_k:2_i:80_j:97,transh_grpid:127_k:0_i:76_j:82,transh_grpid:127_k:2_i:76_j:82,transh_grpid:129_k:2_i:77_j:78,transh_grpid:130_k:2_i:82_j:82,transh_grpid:132_k:0_i:90_j:59,transh_grpid:133_k:0_i:90_j:70,transh_grpid:134_k:0_i:90_j:69,transh_grpid:136_k:2_i:91_j:82,transh_grpid:137_k:2_i:84_j:97,transh_grpid:138_k:2_i:92_j:90,transh_grpid:140_k:0_i:61_j:41,transh_grpid:141_k:0_i:67_j:25,transh_grpid:159_k:0_i:74_j:13,transh_grpid:163_k:0_i:76_j:13,transh_grpid:165_k:0_i:76_j:14,transh_grpid:166_k:0_i:77_j:16,transh_grpid:167_k:0_i:76_j:17,transh_grpid:168_k:0_i:73_j:26,transh_grpid:169_k:0_i:76_j:48,transh_grpid:170_k:0_i:76_j:42,transh_grpid:171_k:0_i:78_j:42,transh_grpid:172_k:0_i:80_j:34,transh_grpid:173_k:0_i:81_j:34,transh_grpid:182_k:0_i:79_j:16,transh_grpid:187_k:0_i:77_j:14,transh_grpid:189_k:0_i:80_j:17,transh_grpid:193_k:0_i:84_j:14,transh_grpid:204_k:0_i:86_j:15,transh_grpid:208_k:0_i:92_j:35,transh_grpid:209_k:0_i:92_j:39,transh_grpid:210_k:0_i:92_j:43,transh_grpid:212_k:2_i:26_j:69,transh_grpid:213_k:2_i:28_j:79,transh_grpid:214_k:2_i:34_j:69,transh_grpid:215_k:1_i:43_j:69,transh_grpid:215_k:2_i:43_j:69,transh_grpid:216_k:2_i:43_j:69,transh_grpid:217_k:2_i:43_j:69,transh_grpid:218_k:2_i:38_j:80,transh_grpid:219_k:2_i:42_j:80,transh_grpid:220_k:0_i:7_j:53,transh_grpid:220_k:2_i:7_j:53,transh_grpid:221_k:2_i:13_j:63
1980-01-01,,1454.11,,,,,,1370.15,,1371.22,,,,,,,,,,,,,1465.165,1464.7,,,,,,,,1455.66,,,1460.995,1427.57,1426.45,,,1464.35,1453.4399999999998,,,,,,,,,,1452.21,,,,,,,,,,1488.3919892473118,1451.28,,1450.59,,,1452.86,1452.55,1452.04,1452.74,1479.6054639175256,,1452.29,1451.81,1471.43,,1464.27,1469.22,,1463.85,1466.22,1464.35,1465.27,1464.49,1471.5,1461.79,1465.22,1464.49,1464.68,1463.84,1464.29,,1453.07,1453.28,,1453.21,,,,,1466.74,1453.52,1453.49,,1465.9048652931854,1461.1651428571429,1463.6212442396313,1454.35,,1453.87,1469.68,1460.873071672355,,1457.8815012106538,1457.0223636363637,1457.26,1461.57,1462.28,1463.81,1464.848640226629,1463.62,1464.4164659270998,1465.5274211438475,1456.9674285714286,1815.56,,1460.63,1462.45,1466.258064516129,1463.576740133265,1465.4705740645823,1439.569642857143,1449.21,1444.19,,,1445.8575178890876,,,,,1442.08,
1981-01-01,,1454.05,,,,,,1370.34,,1371.32,,,,,,,,,,,,,1466.34,1466.53,,,,,,,,1455.78,,,1461.0609493359568,1426.47,1425.14,,,1465.59,1453.4434090909092,,,,,,,,,,1455.98,,,,,,,,,,1488.1717391304348,1451.11,,1450.39,,,1453.0,1453.31,1452.29,1452.7,,,1451.98,1452.97,1472.61,,1463.66,1468.2901612903224,,1464.15,1465.44,1464.6386206896552,1465.99,1464.74,,1462.33,1466.04,1464.93,1464.83,1463.7,1464.12,,1453.04,1453.21,,1453.21,,,,,1467.76,1453.51,1453.44,,1466.139457650995,1461.9303333333335,1464.59,1454.3,,1453.82,1469.7231742125985,1461.0252657480314,,1457.6900161420501,1456.89,1457.360357142857,,1461.7196296296297,1465.5092857142856,1464.931359773371,1465.7250877192982,1464.5115883078006,1465.5381750433276,1456.53,,,1461.573922413793,1462.7151020408164,1466.6263492063492,1463.5673859559201,1465.518592174953,1444.09,1447.64,1444.23,,,1446.2313327370305,,,,,1442.3,
1982-01-01,,1455.8,,,,,,1371.3,,1372.51,,,,,,,,,,,,,1466.39,1466.58,,,,,,,,1457.38,,,1461.2620314805706,1428.0058823529412,1426.86,,,1466.03,1453.61,,,,,,,,,,1455.8,,,,,,,,,,1487.8952747252747,1453.18,,1452.34,,,1454.88,,1454.08,1454.51,,,1454.0,1454.39,1472.68,,,,,1464.96,1465.9947368421053,1465.18,1465.88,1465.39,,1462.56,1466.25,1465.17,1465.2,1464.91,1465.77,,1454.82,1455.06,,1454.49,,,,,1466.62,1455.25,,,1466.3740500088043,,,1455.91,,1455.55,1470.0482972440946,1461.3665551181102,,1457.4985310734464,1457.48,1457.45,,1461.94,1465.27,1465.0140793201133,1465.6,1464.6067106885016,1465.5489289428076,1457.45,,,1461.31,1462.8759421992481,1466.2506575342466,1463.558031778575,1465.5666102853238,1445.68,1447.74,1445.87,,,1446.605147584973,,,,,1443.78,
1983-01-01,,1456.61,,,,,,1372.92,,1374.1,,,,,,,,,,,,,1466.56,1466.77,,,,,,,,1458.15,,,1461.4631136251844,1431.16,1429.79,,,1467.2,1453.94,,,,,,,,,,1455.8,,,,,,,,,,1488.3489560439562,1454.15,,1452.96,,,1455.95,,1455.02,1455.38,,,1454.66,1455.64,1472.63,,,,,1465.26,1466.48,1465.38,1466.11,1465.91,,,1466.21,1465.15,1465.16,1464.93,1465.47,,1455.71,1456.08,,1455.82,,,,,1465.9601075268818,1456.09,,,1466.6086423666138,,,1456.64,,1456.35,1470.3734202755904,1461.707844488189,,1457.3070460048427,1458.1,1457.93,,1462.19,1465.09,1465.0967988668556,1465.25,1464.7018330692024,1465.5596828422877,1457.43,,,1461.2869889502763,1462.7395817669174,1466.4637016574586,1463.54867760123,1465.6146283956946,1446.82,1449.19,1447.01,,,1446.978962432916,,,,,1445.19,
1984-01-01,,1457.28,1457.17,,,,,1373.6,,1374.75,,,,,,,,,,,,1458.25,1467.2,1467.42,,1457.15,,1460.15,,1457.0,,1458.84,,,1461.6647466797835,1430.18,1428.8783333333333,,1376.44,1466.44,1454.3346666666666,,1459.83,,,,,,,1456.82,1456.18,,,,1457.07,,,,,,1488.6652717391305,1454.95,,1453.84,,,1456.78,,1455.7,1456.31,,,1455.58,1456.56,1473.28,,,,,1465.63,1466.28,1465.58,1466.19,1466.16,,,1466.54,1465.86,1465.81,1465.59,1466.04,,1456.57,1456.86,,1456.68,,,,,1469.0,1456.9,,1456.88,1466.8438774432118,,,1457.48,1456.92,1457.13,1470.699434055118,1462.0500688976379,,1457.1150363196127,1457.62,1457.43,,1462.1996666666666,1465.373,1465.1797450424929,1465.5,1464.7972160591653,1465.570466204506,1457.54,,,1461.149262295082,1462.6028477443608,1466.0974590163935,1463.539297796002,1465.662778062532,1447.22,1448.85,1447.33,,,1447.353801431127,,,,,1445.42,
1985-01-01,,1456.51,1456.24,,,,,1373.21,,1374.12,,,,,,,,,,,,1456.96,1466.62,1465.47,,1456.56,,1459.59,,1456.59,,1457.68,,,1461.8658288243973,1428.318,1427.41,,1375.92,1464.68,1453.4987412587413,,1459.41,,,,,,,1456.16,1454.7733333333333,,,,1456.3,,,,,,1488.9510778443114,1454.32,,1453.1,,,1456.02,,1455.02,1455.62,,,1455.0,1456.23,1470.78,,,,,1464.53,1465.7404225352113,1465.08,1464.96,1465.03,,,1465.94,1464.91,1464.83,1464.62,1465.0,,1455.82,1455.64,,1455.93,,,,,1467.29,1456.15,,1455.98,1467.0784698010214,,,1456.64,1455.98,1456.33,1471.024557086614,1462.3913582677167,,1456.9235512510088,1456.8851048951049,1456.86,,1461.34,1464.64,1465.2624645892352,1464.71,1464.8923384398663,1465.581220103986,1456.704406779661,,,1460.7782096069868,1462.46648731203,1465.7669868995633,1463.5299436186572,1465.7107961729027,1446.53,1447.58,1446.8,,,1447.7276162790697,,,,,1444.67,
1986-01-01,,1457.28,1457.02,,,1437.26,,1373.78,1440.76,1374.64,,,,,,,,,,,,1457.77,1467.66,1467.32,,1457.06,,1460.24,,1456.79,,1458.71,1468.16,1462.24,1462.61,1431.21,1429.89,,1376.02,1468.14,1454.0357142857142,,1460.63,,,,,,,1456.75,1454.031836734694,,,,1456.92,,,,,,1489.225393258427,1454.76,,1453.64,,,1456.357857142857,,1455.76,1456.1,,,1455.49,1457.61,1471.85,,,,,1465.3,1466.0967741935483,1465.77,1465.53,1465.61,,,1466.4,1465.73,1465.57,1465.58,1465.88,,1456.52,1456.2,,1456.53,,,,,1468.88,1456.79,,1456.59,1467.27,,,1457.4,1456.64,1456.77,1471.41,1462.67,,1458.15,1456.69,1457.1551612903227,,1462.43,1465.69,1465.91,1465.91,1464.97,1465.59,1456.98,,,1461.5533333333333,1462.3301268796993,1467.97,1463.81,1466.28,1447.08,1448.53,1447.29,,,1448.1014311270126,,,,,1445.3,
1987-01-01,,1457.67,1457.5,,,1435.8283185840708,,1374.1,1440.7246548672567,1374.95,,,,,,,,,,,,1458.26,1468.22,1467.43,,1457.97,,1460.73,,1457.89,,1459.15,1466.6562300884955,1461.6899469026548,1462.023646017699,1431.42,1430.08,,1376.81,1470.41,1454.9,,1460.82,,,,,,,1457.36,1455.342,,,,1457.46,,,,,,1490.0839393939393,1455.25,,1454.54,,,1456.74,,1456.36,1456.71,,,1456.04,1455.7,1472.93,,,,,1466.18,1467.3,1466.34,1465.16,1466.5,,,1466.66,1466.01,1466.06,1466.12,1466.31,,1456.97,1457.45,,1457.06,,,,,1468.31,1457.25,,1457.13,,,,1457.91,1457.14,1457.24,1470.9784210526316,,,1457.49,1458.09,1457.06,,1463.18,1465.98,1465.3305263157895,1466.62,,1465.0631578947368,1457.33,,,1461.8939772727272,1462.1937664473685,1467.2114468085106,1462.715185840708,,1446.6826066350711,1452.223448275862,1446.779173553719,,,1448.4752459749552,,,,1488.2579024943311,1445.86,
1988-01-01,,1459.228275862069,1458.9044827586208,,,1435.47203539823,,1375.4641379310344,1440.4396283185843,1375.1424137931035,,,,,,,,,,,,1459.5372413793102,1467.1328104575164,1466.48,,1459.1366666666668,,,,1459.11,,1460.14,1466.3582477876105,1461.5053274336283,1461.890849557522,,1430.8479310344826,,1377.4,1466.59,1455.03,,1462.59,,,,,,,1458.9713333333334,1445.105135135135,,,,1458.72,,,,,,1490.868086956522,1456.7793333333334,,1456.0373333333332,,,1458.8493333333333,,1457.7213333333334,1458.2379999999998,,,1457.06,1457.4866666666667,1470.9986666666666,,,,,1465.74,1467.1,1465.96,1465.3500000000001,1465.9993333333334,,,1466.54,1465.76,1465.72,1465.76,1465.98,,1458.5093333333332,1459.1953333333333,,1458.6113333333335,,,,,1466.15,1458.7433333333333,,1458.4255555555555,,,,1459.1372413793104,1458.7206666666666,1458.7441379310344,1470.8375895621407,,,1456.9363865546218,1458.6141379310343,1457.93,,1462.97,1465.24,1464.946881910659,1465.4,,1464.8219637328616,1458.33,,,1461.59816,1462.057032424812,1466.60392,1462.446353982301,,1445.124,1450.1729545454546,1443.3219125683058,1465.0430555555556,1454.4913888888889,1448.8500849731663,,,,1486.817970521542,1446.9916666666666,
1989-01-01,,1457.1,1456.79,,,1435.1167256637168,,1376.11,1440.1553805309736,1375.05,,,,,,,,,,,,1457.46,1465.54,1465.03,,1457.08,,,,1457.45,,1457.94,1466.0610796460176,1461.3212123893804,1461.7584159292035,,1428.88,,1376.46,1465.56,1453.6706666666666,,1460.37,,,,,,,1456.8,1453.495867768595,,,,1456.75,,,,,,1490.8582258064516,1454.68,,1453.94,,,1457.04,,1455.82,1456.2,,,1455.05,1455.83,1470.48,,,,,1464.17,1466.0577777777778,1464.61,1464.08,1464.43,,,1465.3,1464.3,1464.26,1463.89,1464.15,,1456.43,1457.01,,1456.5,,,,,1467.31,1456.73,,1456.49,,,,1457.12,1456.58,1456.64,1470.6971428571428,,,1456.3842857142856,1457.39,1456.93,,1461.8428888888889,1463.63,1464.5642857142857,1463.55,,1464.5814285714287,1456.755,,,1460.7726525198939,1461.9206719924812,1464.5872413793104,1462.1782566371683,,1446.7,1447.78,1447.18,1461.9364705882354,1452.51,1449.2238998211092,,,,1485.3819727891157,1444.94,
1990-01-01,,1455.66,1455.5,,,1434.7614159292034,,1375.55,1439.871132743363,1374.47,,,,,,,,,,,,1456.18,1464.9,1463.98,,1455.67,,,,1454.43,,1456.89,1465.7639115044246,1461.1370973451328,1461.625982300885,,1427.91,,1375.31,1462.9,1452.9614150943396,,1458.92,,,,,,,1455.47,1450.387385892116,,,,1455.46,,,,,,1490.4177363896847,1453.46,,1452.64,,,1455.49,,1454.49,1455.08,,,1453.76,1454.88,1468.9,,,,,1462.88,1465.8,1463.72,1463.13,1463.16,,,1464.31,1463.3,1463.27,1462.96,1463.2,,1455.1,1455.58,,1455.17,,,,,1466.71,1455.4,,1455.2,,,,1456.29,1455.29,1455.39,1470.5566961521452,,,1455.8321848739495,1455.64,1456.07,,1460.69,1462.84,1464.1816895179124,1462.35,,1464.3408934099955,1455.9527118644066,,,1459.6298857142858,1461.7843115601504,1463.9415714285715,1461.9101592920354,,1445.27,1448.48,1445.54,1459.7226086956523,1451.07,1449.5977146690518,,,,1483.9459750566893,1443.53,
1991-01-01,,1455.21,1454.93,,,1434.4061061946902,,1374.64,1439.5868849557523,1374.35,,,,,,,,,,,,1455.73,1465.19,1464.05,,1455.0376086956521,,,,1455.2519565217392,,1456.61,1465.4667433628317,1460.952982300885,1461.4935486725662,,1428.08,,1375.17,1462.73,1452.068125,,1458.35,,,,,,,1454.98,1454.5754098360655,,,,1454.83,,,,,,1489.8744137931035,1452.66,,1451.9,,,1454.8,,1453.81,1454.23,,,1453.1,1454.34,1469.6473333333333,,,,,1462.88,1464.130625,1463.363448275862,1463.2772413793102,1463.17,,,1464.287868852459,1463.4672413793103,1463.78,1462.81,1462.97,,1454.46,1455.03,,1454.54,,,,,1469.2,1454.8,,1454.59,,,,1455.34,1454.65,1454.78,1470.4162494471473,,1455.7702307692307,1455.2800840336135,1455.4990625,1455.37,,1459.89,1462.6048275862067,1463.7990933215392,1462.11,,1464.1003582485625,1455.18,,1455.8386153846154,1459.2696712328768,1461.6479511278194,1464.781808219178,1461.6420619469027,,1444.68,1446.82,1444.98,1458.2030496453901,1450.1566666666668,1449.9715295169947,,,,1482.509977324263,1442.83,
1992-01-01,,1457.38,1457.11,,,1434.0498230088494,,1374.92,1439.3018584070796,1374.59,,,,,,,,,,,,1457.84,1466.58,1466.05,,1457.55,,,,1457.23,,1458.69,1465.168761061947,1460.7683628318584,1461.3607522123893,,1429.19,,1375.63,1466.45,1453.31,1456.25,1460.52,,,,,,,1456.86,,,,,1456.83,,1455.68,1453.55,,,1489.74,1454.32,,1453.69,,,1456.23,,1455.69,1456.09,,,1455.05,1454.88,1471.62,,,,,1464.91,1465.57,1465.21,1464.39,1465.23,,,1466.1,1465.29,1465.26,1465.24,1465.49,1467.42,1456.47,1457.01,1472.74,1456.59,1468.6801769911506,1456.6,1470.58,1456.75,1469.36,1456.85,,1456.63,,,,1457.42,1456.51,1456.93,1470.2754179566564,,1455.5241346153846,1454.7264705882353,1455.92,1455.52,,1461.5,1464.72,1463.4154489164086,1464.56,,1463.8591640866873,1455.06,,1455.6209615384614,1459.9371951219512,1461.511217105263,1465.7261788617886,1461.3732300884956,,1445.88,1448.31,1446.22,1460.11,1451.82,1450.3463685152058,,1453.04,1453.21,1482.706153617148,1443.92,
1993-01-01,,1457.94,1457.67,,,1437.0076470588235,,1375.37,1439.8976470588236,1375.01,,,,,,,,,,,,1458.38,1467.42,1466.83,,1458.0337096774194,,,,1457.94448,,1459.47,1466.27,1461.5724324324324,1462.1576470588236,,1429.09,,1375.94,1466.71,1453.046304347826,1457.2250000000001,1461.2666666666667,,,,,,,1457.6,,,,,1457.55,,1456.54,1454.1,,,1489.7612068965518,1454.9683870967742,,1454.21,,,1457.4303333333335,,1456.41,1456.78,,,1455.67,1457.41,1472.54,,,,,1464.9568749999999,1465.476875,1465.65,1464.1625,1465.31625,,,1466.3185714285714,1465.358387096774,1465.3693548387096,1465.3999999999999,1465.58625,1467.9,1457.08,1457.74,1473.4558064516127,1457.21,1469.05,1457.3,1469.91,1457.45,1468.9316393442623,1457.44,,1457.26,,,,1458.04,1457.38,1457.65,1470.59,,1456.95,1456.46,1455.61,1455.04,,1461.13,1464.6629411764704,1464.55,1464.8600000000001,,1465.46,1454.8592727272728,,1456.0,1459.68,1461.7202631578948,1465.8828571428571,1462.7285714285715,,1446.3731746031744,1448.353015873016,1446.901904761905,1460.6296875,1452.5,1450.7201833631484,,1453.56,1453.74,1483.445064007145,1444.4048387096775,
1994-01-01,,1460.91,1460.62,,,1436.0074754363657,,1376.44,,1376.1,,,,,,,,,,,,1461.22,1467.294894692502,1468.83,,1460.86,,,,1458.059815498155,,1461.89,,1463.54,,,1431.26,,1378.8457575757575,1471.3415151515153,1455.5872727272726,1461.08,1465.3673529411763,,,,,,,1461.359411764706,,,,,1460.67,,1460.42,1457.84,,,1493.37,1458.63,,1458.02,,,1461.12,,1459.87,1460.33,,,1459.23,1459.27,1475.59,,,,,1467.35,1468.65,1467.3757142857141,1465.76,1467.97,,,1467.1983809523808,1467.05,1467.01,1467.2076923076925,1467.51,1469.32,1460.49,1461.18,1475.55,1460.46,1470.83,1460.56,1472.4247435897437,1460.63,1469.68,1460.63,,1460.37,,,,1461.05,1460.45,1460.55,,,,,1457.5639393939393,1457.52,,1463.42,1466.04,1465.3563286384976,1466.71,,,1457.524214876033,,,1461.9634375,,1467.6476612903225,,,1447.93,1451.81,,1470.384574468085,1456.3,1451.0939982110913,,1457.42,1457.6,1484.183974397142,1448.861111111111,
1995-01-01,,1460.66,1460.77,,,1435.9690810310947,,1376.76,,1376.36,,,,,,,,,,,,1459.4732967032967,1467.1288458298231,1468.72,,1458.2552459016392,,,,1457.462868852459,,1462.17,,,,,1431.34,,1380.25,1471.24,1456.3,1462.18,1466.16,,,,,,,1461.38,,,,,1460.98,,1461.58,1459.18,,,1494.9703333333334,1459.84,,1459.37,,,1462.15,,1460.78,1461.33,,,1460.31,1460.57,1475.64,,,,,1467.06,1468.69,1467.18,1463.977663551402,1467.32,,,1467.51,1466.75,1466.76,1467.08,1467.4,1469.73,1461.32,1461.95,1476.45,1461.24,1470.42,1461.07,1472.61,1460.94,1469.12,1461.24,,1460.81,,,,1461.28,1460.68,1460.73,,,,,1458.51,1458.1,,1463.48,1465.83,1465.481422535211,1466.67,,,1457.678349514563,,,,,,,,,1451.41,,1469.5289189189189,1457.76,1451.467813059034,,1458.81,1458.92,1484.922884787139,1451.24,
1996-01-01,,1461.21,1460.78,,,1435.9305814356721,,1377.24,,1376.84,,,,,,,,,,,,1461.39,1466.9623420387531,1468.13,,1461.06,,,,,,1462.07,,,,,1431.27,,1379.69,1472.03,1456.03,1462.42,1466.36,,,,,,,1461.57,,,,,1461.15,,1461.78,1460.31,,,1495.9325806451614,1460.15,,1459.4,,,1462.42,,1461.06,1461.61,,,1460.61,1460.46,1473.97,,,,,1467.03,1468.51,1466.93,1467.68,1467.34,,,1467.01,1466.68,1466.62,1466.93,1467.17,1469.58,1461.59,1462.18,1476.89,1460.98,1470.11,1461.27,1472.18,1461.21,1471.78,1461.46,,1461.01,,,,1461.39,1460.7,1460.87,,,,,1458.73,1457.96,,1463.45,1465.9,1465.6068591549295,1466.53,,,1457.495873015873,,,,,,,,,1451.62,,1466.852,1458.33,1451.842652057245,,1459.13,1459.29,1485.6638195891635,1452.19,
1997-01-01,,1461.02,1460.59,,,1435.8921870304011,,1377.56,,1377.23,,,,,,,,,,,,1461.5,1467.6562017804154,1468.5,,1461.19,,,,,,1462.22,,,,,1430.57,,1379.31,1473.03,1456.29,1462.88,1466.12,,,,,,,1461.4,,,,,1461.05,,1461.81,1459.82,,,1496.98,1460.25,,1459.67,,,1462.24,,1460.98,1461.49,,,1460.61,1460.55,1476.05,,,,,1467.3,1469.1,1467.34,1467.36,1467.63,,,1467.0057894736842,1466.88,1466.9,1467.0,1467.23,1470.22,1461.52,1462.13,1476.34,1460.91,1470.88,1461.15,1472.01,1461.05,1468.94,1461.39,,1460.94,,,,1461.53,1460.77,1460.78,,,,,1459.29,1458.73,,1464.05,1465.3052739726027,1465.7319530516431,1467.04,,,1458.9244444444444,,,,,,,,,1452.18,,1465.5760975609755,1458.84,1452.2164669051879,,1459.47,1459.57,1486.4027299791603,1453.71,
1998-01-01,,1459.1012295081966,1459.441393442623,,,1435.85379262513,,1375.4486885245901,,1375.2590983606558,,,,,,,,,,,,1460.2759836065572,1467.7862962962963,1466.387037037037,,1459.9748360655738,,,,,,1460.9567489711935,,,,,1429.5588524590164,,1377.0660655737704,1467.3263786008229,1455.2822222222221,1462.2358024691357,1466.1669547325102,,,,,,,1459.6552459016393,,,,,1459.5895901639344,,1461.6661316872428,1459.914814814815,,,1496.671111111111,1460.0365843621398,,1459.8357613168723,,,1461.9969547325102,,1459.2273770491804,1460.1613114754098,,,1460.0585185185184,1460.7061316872428,1474.48,,,,,1465.82,1467.5984773662553,1466.58,1466.049135802469,1466.0899588477366,,,1466.9584773662552,1466.0286419753086,1465.918888888889,1458.9993827160495,1458.0725925925926,1469.4545081967212,1459.380655737705,1460.261475409836,1474.1726229508197,1458.7904918032787,1468.899344262295,1459.3695081967214,1470.6752459016393,1458.9150819672132,1467.826475409836,1458.515081967213,,1460.157572016461,,,,1460.4063374485597,1459.1759016393444,1459.0862295081965,,,,,1458.2861728395062,1456.915720164609,,1463.0199176954732,1465.4364197530865,1465.8570469483568,1465.876255144033,,,1457.823288590604,,,,,,,,,1451.259918367347,,1465.14663507109,1459.89,1452.5902817531305,,1459.5357613168724,1459.7255555555555,1487.1416403691574,1455.461475409836,
1999-01-01,,1460.88,1460.43,,,1435.815398219859,,1376.17,,1375.96,,,,,,,,,,,,1461.17,1468.32,1467.7178571428572,,1458.65,,,,,,1461.5,,,,,1424.637857142857,,1377.42,1471.39,1456.5357142857142,1462.69,1466.04,,,,,,,1460.84,,,,,1460.69,,1462.13,1460.6,,,1496.8,1461.02,,1460.65,,,1462.39,,1461.23,1461.85,,,1461.26,1461.5,1476.07,,,,,1467.09,1468.17,1467.1,1466.3657142857144,1467.39,,,1467.53,1466.77,1466.9044444444446,1467.18,1467.42,1470.0714814814814,1461.66,1461.9,1475.3785714285716,1460.92,1469.6455555555556,1461.15,1472.277037037037,1461.0,1468.1292857142857,1461.34,,1460.9,,,,1461.06,1460.66,1460.56,,,,,1458.665,1457.8,,1463.9607142857144,1466.1692857142857,1465.9821408450703,1467.8114285714287,,,1457.9850000000001,,,,,,,,,1451.6330952380954,,1464.653076923077,1460.13,1452.9640966010734,,1460.4,1460.49,1487.8805507591544,1456.42,
